produce_type,temperature_c,humidity_pct,storage_area,packaging_material,freshness_pct,remaining_shelf_life_days
Banana,21.2,54.2,counter,plastic_wrap,70.4,0.08
Banana,3.8,77.0,fridge,plastic_wrap,84.0,1.33
Banana,5.5,90.4,fridge,plastic_wrap,81.9,2.67
Banana,21.1,64.1,pantry,plastic_wrap,54.5,0.05
Banana,22.4,56.2,pantry,plastic_wrap,80.0,0.07
Banana,26.2,24.5,counter,plastic_wrap,89.2,0.06
Banana,31.6,53.2,counter,perforated_bag,47.9,0.01
Banana,3.2,93.7,fridge,unpackaged,86.2,2.58
Banana,23.1,46.3,pantry,plastic_wrap,59.0,0.04
Banana,25.9,49.9,counter,sealed_container,76.7,0.04
Banana,3.5,98.1,fridge,perforated_bag,67.6,1.74
Banana,3.8,85.8,fridge,perforated_bag,86.3,2.76
Banana,5.3,95.2,fridge,plastic_wrap,87.9,2.44
Banana,29.3,65.2,counter,perforated_bag,80.4,0.04
Banana,1.3,90.3,fridge,sealed_container,68.0,2.47
Banana,4.3,87.6,fridge,perforated_bag,75.7,2.12
Banana,6.1,83.0,fridge,perforated_bag,84.7,1.97
Banana,4.7,93.0,fridge,sealed_container,85.1,2.35
Banana,17.5,76.6,pantry,sealed_container,75.4,0.27
Banana,17.5,67.4,pantry,unpackaged,80.3,0.11
Banana,6.1,87.6,fridge,plastic_wrap,74.4,2.2
Banana,2.5,87.0,fridge,perforated_bag,80.6,2.36
Banana,18.2,51.1,pantry,unpackaged,77.2,0.08
Banana,5.4,84.1,fridge,perforated_bag,72.4,1.62
Banana,24.8,38.4,counter,perforated_bag,70.1,0.06
Banana,2.8,87.8,fridge,plastic_wrap,93.5,3.46
Banana,28.6,59.5,counter,perforated_bag,53.4,0.02
Banana,21.7,52.1,counter,unpackaged,87.6,0.07
Banana,3.8,96.2,fridge,plastic_wrap,64.4,1.58
Banana,19.8,22.2,counter,unpackaged,67.3,0.06
Banana,25.1,33.6,counter,sealed_container,78.6,0.05
Banana,2.9,86.3,fridge,plastic_wrap,86.7,3.04
Banana,3.6,87.9,fridge,perforated_bag,70.6,2.61
Banana,3.3,90.4,fridge,sealed_container,79.1,2.97
Banana,1.3,90.3,fridge,unpackaged,64.6,1.94
Banana,3.0,80.6,fridge,sealed_container,78.1,1.51
Banana,1.1,81.6,fridge,unpackaged,58.3,1.12
Banana,24.2,64.5,pantry,perforated_bag,79.0,0.07
Banana,27.4,31.7,counter,perforated_bag,57.6,0.03
Banana,3.7,90.0,fridge,sealed_container,63.9,1.56
Banana,26.8,44.1,counter,sealed_container,72.9,0.04
Banana,4.2,88.8,fridge,plastic_wrap,60.1,1.54
Banana,1.4,88.9,fridge,unpackaged,83.9,2.89
Banana,23.3,67.1,counter,perforated_bag,85.3,0.06
Banana,22.2,44.7,counter,unpackaged,72.9,0.05
Banana,27.4,68.9,pantry,perforated_bag,81.2,0.04
Banana,5.5,93.8,fridge,unpackaged,65.1,1.2
Banana,5.1,90.0,fridge,plastic_wrap,80.1,2.4
Banana,2.2,91.2,fridge,unpackaged,70.2,2.4
Banana,3.0,79.9,fridge,sealed_container,77.0,1.32
Banana,16.7,66.0,counter,perforated_bag,76.5,0.14
Banana,26.3,42.1,counter,sealed_container,69.4,0.05
Banana,3.3,90.3,fridge,perforated_bag,76.1,3.43
Banana,4.8,93.3,fridge,perforated_bag,86.2,2.78
Banana,3.1,85.8,fridge,unpackaged,71.6,1.85
Banana,21.9,58.2,counter,unpackaged,76.7,0.07
Banana,4.9,84.8,fridge,perforated_bag,75.2,2.39
Banana,2.5,83.7,fridge,unpackaged,82.0,1.57
Banana,1.9,84.8,fridge,unpackaged,69.6,1.79
Banana,4.0,85.3,fridge,unpackaged,79.8,2.25
Banana,1.7,89.5,fridge,unpackaged,93.0,2.88
Banana,3.8,97.2,fridge,perforated_bag,81.6,2.97
Banana,5.5,92.9,fridge,perforated_bag,82.0,2.65
Banana,4.8,89.2,fridge,plastic_wrap,73.9,2.08
Banana,26.3,53.8,counter,sealed_container,80.3,0.04
Banana,3.1,91.9,fridge,unpackaged,63.5,1.96
Banana,25.0,35.1,counter,plastic_wrap,99.3,0.07
Banana,3.5,83.6,fridge,unpackaged,83.8,1.82
Banana,2.4,81.7,fridge,perforated_bag,66.4,2.1
Banana,26.3,22.9,counter,perforated_bag,58.7,0.02
Banana,0.6,81.4,fridge,plastic_wrap,87.6,2.43
Banana,4.5,92.5,fridge,perforated_bag,94.1,3.26
Banana,4.8,88.7,fridge,sealed_container,91.5,2.41
Banana,4.6,87.5,fridge,plastic_wrap,91.6,2.57
Banana,19.2,56.7,counter,unpackaged,68.8,0.06
Banana,3.2,81.0,fridge,sealed_container,77.1,1.47
Banana,5.7,88.1,fridge,unpackaged,87.8,2.34
Banana,25.7,55.0,pantry,unpackaged,69.7,0.05
Banana,25.5,44.8,pantry,perforated_bag,56.6,0.03
Banana,2.1,84.8,fridge,sealed_container,71.1,2.22
Banana,2.0,86.4,fridge,sealed_container,66.5,2.15
Banana,5.6,84.2,fridge,plastic_wrap,85.5,2.54
Banana,17.7,71.4,pantry,unpackaged,58.2,0.06
Banana,3.8,89.1,fridge,plastic_wrap,69.8,2.36
Banana,19.3,54.1,counter,perforated_bag,67.7,0.08
Banana,13.6,44.8,pantry,unpackaged,62.6,0.09
Banana,18.9,44.7,counter,plastic_wrap,86.8,0.1
Banana,1.6,95.0,fridge,unpackaged,81.9,2.56
Banana,3.9,87.8,fridge,perforated_bag,92.1,3.42
Banana,2.8,87.4,fridge,perforated_bag,68.4,2.33
Banana,3.7,89.3,fridge,sealed_container,81.8,2.27
Banana,6.4,89.1,fridge,unpackaged,76.2,2.1
Banana,33.6,39.2,counter,perforated_bag,75.0,0.02
Banana,22.5,51.7,pantry,perforated_bag,87.7,0.11
Banana,22.9,39.4,counter,sealed_container,81.7,0.07
Banana,5.1,99.8,fridge,unpackaged,86.6,1.44
Banana,3.1,84.8,fridge,perforated_bag,79.7,2.82
Banana,21.9,20.5,counter,plastic_wrap,77.0,0.08
Banana,3.7,88.1,fridge,sealed_container,93.8,2.26
Banana,25.1,43.8,counter,unpackaged,72.0,0.04
Banana,4.7,88.7,fridge,perforated_bag,68.7,1.8
Banana,23.8,53.8,pantry,unpackaged,83.5,0.06
Banana,4.7,90.6,fridge,unpackaged,72.0,2.18
Banana,2.6,83.5,fridge,plastic_wrap,83.9,2.13
Banana,3.3,84.6,fridge,unpackaged,54.7,1.12
Banana,27.4,56.7,pantry,unpackaged,73.8,0.04
Banana,7.1,83.8,fridge,sealed_container,88.1,1.67
Banana,22.3,67.7,pantry,plastic_wrap,46.3,0.01
Banana,5.6,85.7,fridge,unpackaged,72.0,1.57
Banana,3.3,91.7,fridge,sealed_container,94.6,3.07
Banana,23.7,48.3,pantry,sealed_container,59.5,0.03
Banana,2.3,94.6,fridge,perforated_bag,84.5,3.5
Banana,18.4,62.8,pantry,perforated_bag,73.3,0.1
Banana,5.1,88.7,fridge,sealed_container,64.6,1.47
Banana,6.4,91.9,fridge,plastic_wrap,62.8,1.48
Banana,3.8,83.9,fridge,plastic_wrap,82.8,2.38
Banana,4.8,89.2,fridge,perforated_bag,92.5,3.15
Banana,21.1,49.4,counter,perforated_bag,75.3,0.08
Banana,3.2,82.4,fridge,sealed_container,72.8,1.85
Banana,25.9,53.1,pantry,sealed_container,72.9,0.04
Banana,3.4,89.9,fridge,perforated_bag,87.5,3.33
Banana,20.7,57.7,pantry,sealed_container,65.7,0.05
Banana,2.8,100.0,fridge,perforated_bag,78.8,1.46
Banana,3.9,90.7,fridge,unpackaged,73.0,1.79
Banana,20.5,37.6,counter,plastic_wrap,70.7,0.06
Banana,5.0,92.9,fridge,perforated_bag,77.2,1.73
Banana,4.3,91.1,fridge,sealed_container,54.1,0.82
Banana,2.9,90.8,fridge,unpackaged,58.2,1.15
Banana,3.5,81.2,fridge,unpackaged,67.4,1.07
Banana,16.5,53.8,pantry,sealed_container,81.2,0.11
Banana,18.7,49.3,pantry,sealed_container,77.6,0.08
Banana,4.6,86.3,fridge,plastic_wrap,69.6,2.12
Banana,4.1,87.7,fridge,unpackaged,75.4,1.7
Banana,4.7,81.4,fridge,perforated_bag,77.9,2.04
Banana,24.3,25.1,counter,perforated_bag,77.5,0.07
Banana,20.3,44.2,counter,sealed_container,84.8,0.09
Banana,3.3,95.5,fridge,sealed_container,57.5,1.24
Banana,26.2,58.2,counter,plastic_wrap,56.9,0.02
Banana,2.7,89.3,fridge,plastic_wrap,50.2,1.03
Banana,17.5,41.5,pantry,unpackaged,74.9,0.11
Banana,1.9,92.8,fridge,sealed_container,69.6,2.25
Banana,6.5,83.6,fridge,plastic_wrap,90.2,1.67
Banana,6.4,85.5,fridge,perforated_bag,63.6,0.96
Banana,3.5,83.9,fridge,unpackaged,86.3,2.13
Banana,1.1,82.3,fridge,perforated_bag,71.9,1.63
Banana,3.4,96.7,fridge,perforated_bag,83.3,3.03
Banana,5.5,81.2,fridge,perforated_bag,71.3,1.31
Banana,19.3,57.8,pantry,plastic_wrap,90.6,0.1
Banana,25.8,44.3,counter,plastic_wrap,75.6,0.05
Banana,32.2,56.3,counter,unpackaged,89.5,0.03
Banana,5.1,83.0,fridge,plastic_wrap,79.8,1.7
Banana,3.7,88.7,fridge,plastic_wrap,95.4,3.24
Banana,23.4,62.7,pantry,perforated_bag,60.6,0.04
Banana,22.3,64.1,pantry,plastic_wrap,91.3,0.09
Banana,23.0,45.2,counter,perforated_bag,78.4,0.05
Banana,20.2,52.2,pantry,perforated_bag,70.7,0.07
Banana,19.0,62.6,pantry,unpackaged,88.9,0.11
Banana,3.7,89.3,fridge,plastic_wrap,79.1,2.28
Banana,25.7,54.9,counter,unpackaged,80.2,0.04
Banana,21.5,38.7,counter,sealed_container,71.6,0.06
Banana,4.3,83.4,fridge,plastic_wrap,54.4,0.73
Banana,22.9,48.6,counter,perforated_bag,71.9,0.05
Banana,18.2,54.9,pantry,sealed_container,53.8,0.04
Banana,17.1,52.2,pantry,unpackaged,86.9,0.15
Banana,19.8,59.3,pantry,unpackaged,85.7,0.08
Banana,18.5,44.3,pantry,sealed_container,76.1,0.07
Banana,4.9,83.5,fridge,sealed_container,75.8,1.14
Banana,25.6,54.9,counter,plastic_wrap,84.4,0.05
Banana,5.1,96.4,fridge,plastic_wrap,66.4,1.41
Banana,15.9,46.6,counter,perforated_bag,84.7,0.16
Banana,5.4,88.7,fridge,sealed_container,80.4,2.02
Banana,23.2,45.2,pantry,perforated_bag,87.5,0.09
Banana,6.8,92.0,fridge,plastic_wrap,96.8,3.05
Banana,24.4,29.6,counter,sealed_container,79.6,0.05
Banana,6.9,97.9,fridge,unpackaged,73.9,1.14
Banana,5.7,86.4,fridge,plastic_wrap,77.6,1.85
Banana,1.6,91.5,fridge,sealed_container,84.4,3.37
Banana,2.7,89.2,fridge,unpackaged,90.4,3.34
Banana,18.3,29.2,counter,plastic_wrap,77.2,0.11
Banana,29.4,22.2,counter,plastic_wrap,79.9,0.03
Banana,5.6,90.8,fridge,sealed_container,78.1,2.08
Banana,19.3,66.4,pantry,perforated_bag,91.1,0.14
Banana,29.2,55.5,counter,perforated_bag,77.6,0.04
Banana,4.1,86.8,fridge,unpackaged,76.3,1.9
Banana,6.2,87.8,fridge,plastic_wrap,85.5,2.66
Banana,21.8,52.6,pantry,perforated_bag,91.6,0.08
Banana,6.5,87.1,fridge,perforated_bag,70.4,1.91
Banana,4.8,81.0,fridge,plastic_wrap,98.6,2.23
Banana,4.7,87.7,fridge,unpackaged,78.2,2.21
Banana,24.2,41.3,counter,unpackaged,65.9,0.05
Banana,16.0,39.6,pantry,unpackaged,90.5,0.16
Banana,23.9,58.5,pantry,sealed_container,94.6,0.08
Banana,5.3,83.9,fridge,plastic_wrap,83.3,2.15
Banana,25.6,41.8,counter,unpackaged,60.3,0.03
Banana,4.9,84.3,fridge,unpackaged,56.7,1.03
Banana,5.4,86.7,fridge,perforated_bag,53.2,1.06
Banana,5.1,88.6,fridge,plastic_wrap,72.8,1.97
Banana,6.5,91.6,fridge,sealed_container,71.1,1.69
Banana,5.2,89.8,fridge,unpackaged,75.3,1.85
Banana,1.2,89.7,fridge,plastic_wrap,83.7,2.88
Banana,7.1,88.4,fridge,sealed_container,73.9,1.59
Banana,2.5,89.0,fridge,unpackaged,86.9,2.89
Banana,6.7,90.2,fridge,plastic_wrap,55.8,1.27
Banana,3.1,79.1,fridge,unpackaged,59.4,1.01
Banana,29.8,45.8,counter,unpackaged,54.3,0.01
Banana,5.2,87.8,fridge,sealed_container,70.7,1.51
Banana,1.2,92.3,fridge,plastic_wrap,83.8,3.13
Banana,3.6,89.6,fridge,sealed_container,85.2,3.01
Banana,26.1,55.5,pantry,plastic_wrap,89.0,0.07
Banana,22.2,66.9,pantry,perforated_bag,82.5,0.08
Banana,22.9,61.0,counter,plastic_wrap,87.1,0.06
Banana,6.5,87.5,fridge,perforated_bag,91.2,2.03
Banana,3.4,94.8,fridge,sealed_container,68.7,2.04
Banana,22.6,62.2,pantry,plastic_wrap,89.1,0.08
Banana,2.6,88.0,fridge,unpackaged,89.9,3.12
Banana,4.5,87.2,fridge,sealed_container,85.7,1.94
Banana,4.2,90.4,fridge,plastic_wrap,92.3,3.35
Banana,18.6,68.7,counter,plastic_wrap,56.3,0.05
Banana,3.1,90.8,fridge,unpackaged,82.2,2.39
Banana,25.1,30.4,counter,plastic_wrap,77.9,0.07
Banana,3.9,78.3,fridge,sealed_container,58.7,0.77
Banana,21.2,43.0,counter,perforated_bag,94.3,0.11
Banana,2.9,84.1,fridge,sealed_container,71.7,1.74
Banana,4.9,87.3,fridge,perforated_bag,86.5,3.08
Banana,4.1,84.1,fridge,perforated_bag,71.2,2.19
Banana,4.7,89.4,fridge,sealed_container,92.7,2.98
Banana,3.8,94.9,fridge,perforated_bag,56.6,1.4
Banana,4.4,84.3,fridge,unpackaged,88.5,2.02
Banana,18.7,50.1,pantry,perforated_bag,84.9,0.11
Banana,1.6,84.2,fridge,perforated_bag,77.4,3.69
Banana,1.5,92.5,fridge,perforated_bag,76.1,3.83
Banana,3.1,87.1,fridge,plastic_wrap,82.6,2.64
Banana,19.6,42.3,pantry,perforated_bag,84.4,0.08
Banana,5.1,89.5,fridge,sealed_container,74.3,2.17
Banana,4.7,92.6,fridge,plastic_wrap,84.4,2.39
Banana,4.6,90.7,fridge,unpackaged,93.5,2.26
Banana,3.9,78.6,fridge,plastic_wrap,77.1,0.94
Banana,6.0,97.1,fridge,perforated_bag,75.1,1.67
Banana,22.0,39.3,counter,sealed_container,84.7,0.07
Banana,15.6,53.3,pantry,perforated_bag,88.9,0.19
Banana,3.5,84.3,fridge,sealed_container,78.7,2.08
Banana,13.5,35.0,counter,unpackaged,62.1,0.1
Banana,3.5,85.4,fridge,plastic_wrap,79.2,2.82
Banana,23.7,47.2,counter,perforated_bag,78.5,0.08
Banana,23.7,42.5,counter,sealed_container,70.9,0.04
Banana,4.3,89.2,fridge,plastic_wrap,89.5,3.81
Banana,20.9,62.2,counter,unpackaged,79.4,0.08
Banana,3.5,87.2,fridge,sealed_container,78.5,2.34
Banana,4.1,76.3,fridge,perforated_bag,82.8,1.5
Banana,2.8,91.0,fridge,sealed_container,81.6,2.49
Banana,16.5,31.2,counter,unpackaged,89.9,0.12
Banana,2.2,91.6,fridge,sealed_container,57.3,1.03
Banana,25.7,65.0,counter,perforated_bag,74.5,0.06
Banana,2.5,85.5,fridge,sealed_container,59.1,1.43
Banana,4.5,81.5,fridge,plastic_wrap,62.9,1.05
Banana,4.5,94.2,fridge,sealed_container,62.5,1.11
Banana,19.2,47.7,pantry,unpackaged,80.8,0.07
Banana,2.4,91.1,fridge,unpackaged,97.2,4.24
Banana,25.3,52.7,counter,plastic_wrap,71.7,0.04
Banana,1.6,100.0,fridge,perforated_bag,64.9,1.27
Banana,6.0,100.0,fridge,plastic_wrap,79.4,1.04
Banana,3.6,86.4,fridge,unpackaged,69.1,1.84
Banana,22.7,31.8,counter,perforated_bag,79.7,0.08
Banana,5.2,80.9,fridge,sealed_container,65.6,0.82
Banana,25.4,58.2,counter,unpackaged,82.9,0.05
Banana,4.7,88.3,fridge,unpackaged,82.5,2.09
Banana,4.3,91.5,fridge,plastic_wrap,88.8,2.87
Banana,16.1,44.3,counter,perforated_bag,92.1,0.22
Banana,3.4,88.1,fridge,unpackaged,84.7,2.26
Banana,18.1,46.7,pantry,perforated_bag,88.9,0.14
Banana,23.0,35.4,counter,sealed_container,94.8,0.06
Banana,2.4,80.2,fridge,unpackaged,69.9,1.63
Banana,25.2,48.8,counter,sealed_container,82.7,0.06
Banana,4.5,86.7,fridge,plastic_wrap,80.5,2.1
Banana,2.3,90.2,fridge,perforated_bag,85.1,3.11
Banana,2.4,86.5,fridge,unpackaged,57.7,1.17
Banana,3.6,84.8,fridge,perforated_bag,65.3,1.87
Banana,4.4,99.2,fridge,plastic_wrap,91.2,1.86
Banana,17.5,66.7,pantry,perforated_bag,91.3,0.15
Banana,25.2,56.7,pantry,plastic_wrap,71.6,0.05
Banana,20.0,57.0,pantry,perforated_bag,69.3,0.06
Banana,20.5,33.4,counter,perforated_bag,87.1,0.1
Banana,2.2,85.7,fridge,sealed_container,78.8,2.64
Banana,20.5,77.0,pantry,sealed_container,75.7,0.19
Banana,3.8,87.8,fridge,perforated_bag,89.1,2.8
Banana,19.5,49.3,pantry,sealed_container,74.0,0.08
Banana,4.6,85.3,fridge,unpackaged,75.9,1.88
Banana,3.4,92.3,fridge,plastic_wrap,80.7,2.67
Banana,28.3,37.2,counter,plastic_wrap,66.4,0.03
Banana,2.8,87.6,fridge,unpackaged,68.4,1.85
Banana,3.8,95.1,fridge,perforated_bag,94.4,2.77
Banana,22.1,40.3,counter,unpackaged,81.7,0.08
Banana,18.9,65.3,pantry,perforated_bag,61.7,0.06
Banana,3.3,91.8,fridge,perforated_bag,62.2,1.67
Banana,4.8,79.2,fridge,unpackaged,79.9,1.31
Banana,3.7,90.8,fridge,unpackaged,64.6,2.06
Banana,5.2,75.9,fridge,sealed_container,81.8,0.96
Banana,21.7,60.6,pantry,perforated_bag,66.1,0.05
Banana,5.7,92.9,fridge,plastic_wrap,80.3,1.92
Banana,22.2,45.0,pantry,plastic_wrap,65.0,0.05
Banana,3.5,86.9,fridge,perforated_bag,89.8,3.79
Banana,4.5,87.6,fridge,perforated_bag,53.5,1.33
Banana,17.0,58.1,pantry,sealed_container,74.1,0.12
Banana,18.9,69.2,pantry,unpackaged,78.5,0.11
Banana,1.4,86.0,fridge,plastic_wrap,65.8,2.32
Banana,3.0,85.2,fridge,plastic_wrap,88.7,3.4
Banana,2.0,81.4,fridge,perforated_bag,69.8,1.5
Banana,25.2,31.3,counter,sealed_container,78.6,0.05
Banana,26.4,45.9,counter,perforated_bag,98.8,0.06
Banana,19.7,38.9,counter,sealed_container,74.8,0.05
Banana,5.8,88.4,fridge,unpackaged,73.0,2.14
Banana,4.6,90.0,fridge,sealed_container,66.8,2.1
Banana,22.5,60.8,pantry,sealed_container,57.8,0.04
Banana,25.1,25.3,counter,unpackaged,79.2,0.04
Banana,4.8,98.6,fridge,perforated_bag,72.8,1.51
Banana,5.3,93.6,fridge,sealed_container,82.2,2.07
Banana,19.6,53.8,pantry,sealed_container,81.9,0.1
Banana,25.2,51.1,pantry,perforated_bag,79.8,0.08
Banana,3.0,90.1,fridge,sealed_container,56.4,1.62
Banana,27.6,58.9,counter,perforated_bag,57.2,0.03
Banana,26.4,47.5,counter,sealed_container,52.4,0.02
Banana,24.1,34.8,counter,perforated_bag,93.6,0.09
Banana,24.9,51.0,counter,perforated_bag,65.1,0.05
Banana,18.7,59.8,pantry,unpackaged,93.7,0.12
Banana,5.7,95.6,fridge,perforated_bag,79.5,2.16
Banana,22.1,55.4,counter,sealed_container,63.0,0.04
Banana,5.7,87.1,fridge,perforated_bag,64.1,1.32
Banana,6.8,90.0,fridge,perforated_bag,52.6,0.84
Banana,2.6,95.0,fridge,sealed_container,88.6,2.96
Banana,3.4,96.5,fridge,unpackaged,66.0,1.38
Banana,3.3,80.1,fridge,perforated_bag,76.1,2.05
Banana,21.4,52.4,pantry,perforated_bag,85.5,0.09
Banana,5.6,84.4,fridge,sealed_container,91.8,2.03
Banana,25.0,70.1,counter,perforated_bag,85.4,0.07
Banana,4.1,89.2,fridge,unpackaged,47.2,0.53
Banana,3.2,83.3,fridge,unpackaged,81.1,2.02
Banana,4.2,83.3,fridge,unpackaged,53.1,0.85
Banana,26.3,23.7,counter,perforated_bag,80.3,0.07
Banana,4.9,83.7,fridge,perforated_bag,54.5,0.89
Banana,23.0,20.5,counter,sealed_container,74.0,0.05
Banana,4.5,83.5,fridge,plastic_wrap,95.3,2.68
Banana,19.4,43.5,pantry,perforated_bag,80.8,0.09
Banana,27.4,40.6,counter,unpackaged,71.8,0.04
Banana,4.5,86.2,fridge,plastic_wrap,97.4,3.4
Banana,23.3,43.4,counter,perforated_bag,54.4,0.02
Bellpepper,16.6,72.7,pantry,perforated_bag,95.0,0.26
Bellpepper,18.6,41.8,pantry,sealed_container,89.4,0.2
Bellpepper,17.9,62.2,pantry,sealed_container,79.0,0.18
Bellpepper,30.4,47.2,counter,perforated_bag,73.0,0.04
Bellpepper,2.3,89.3,fridge,plastic_wrap,76.6,3.24
Bellpepper,3.9,85.7,fridge,unpackaged,75.1,3.11
Bellpepper,23.8,49.7,pantry,sealed_container,89.9,0.09
Bellpepper,3.8,91.7,fridge,perforated_bag,70.6,3.04
Bellpepper,5.9,89.6,fridge,sealed_container,88.9,4.66
Bellpepper,1.9,84.5,fridge,sealed_container,67.7,3.6
Bellpepper,15.8,53.1,pantry,sealed_container,78.3,0.15
Bellpepper,21.1,74.1,pantry,plastic_wrap,55.3,0.09
Bellpepper,18.4,33.5,counter,perforated_bag,95.9,0.19
Bellpepper,20.3,44.2,pantry,plastic_wrap,83.8,0.13
Bellpepper,20.0,47.3,pantry,sealed_container,84.9,0.16
Bellpepper,27.4,48.8,pantry,sealed_container,69.6,0.05
Bellpepper,4.6,87.7,fridge,unpackaged,79.9,3.21
Bellpepper,4.0,86.4,fridge,unpackaged,73.3,2.18
Bellpepper,2.9,96.9,fridge,sealed_container,57.9,2.04
Bellpepper,18.5,62.6,pantry,plastic_wrap,83.5,0.15
Bellpepper,4.6,89.1,fridge,unpackaged,67.8,2.71
Bellpepper,21.3,51.8,pantry,sealed_container,95.7,0.14
Bellpepper,2.5,89.6,fridge,plastic_wrap,92.0,3.34
Bellpepper,18.5,40.1,pantry,perforated_bag,89.1,0.14
Bellpepper,2.9,96.0,fridge,plastic_wrap,83.5,2.93
Bellpepper,3.6,87.2,fridge,plastic_wrap,79.8,3.06
Bellpepper,5.4,92.0,fridge,sealed_container,90.9,3.07
Bellpepper,22.4,44.4,pantry,perforated_bag,65.7,0.07
Bellpepper,5.6,82.1,fridge,perforated_bag,82.8,2.25
Bellpepper,5.4,89.5,fridge,plastic_wrap,67.0,1.77
Bellpepper,4.5,83.4,fridge,plastic_wrap,97.9,3.8
Bellpepper,4.4,78.7,fridge,plastic_wrap,88.7,2.21
Bellpepper,0.0,94.2,fridge,plastic_wrap,60.4,3.13
Bellpepper,3.0,89.8,fridge,sealed_container,76.6,5.24
Bellpepper,4.7,92.0,fridge,sealed_container,89.8,4.19
Bellpepper,2.9,89.6,fridge,plastic_wrap,69.9,3.33
Bellpepper,0.0,88.9,fridge,perforated_bag,89.8,5.48
Bellpepper,3.8,96.2,fridge,unpackaged,98.4,2.62
Bellpepper,4.7,93.2,fridge,sealed_container,77.2,2.43
Bellpepper,22.3,51.5,pantry,perforated_bag,83.4,0.12
Bellpepper,3.6,90.3,fridge,plastic_wrap,76.3,2.51
Bellpepper,3.7,92.2,fridge,sealed_container,58.8,2.35
Bellpepper,5.1,92.3,fridge,plastic_wrap,80.3,3.61
Bellpepper,5.1,88.2,fridge,sealed_container,63.1,2.59
Bellpepper,4.3,82.7,fridge,sealed_container,72.2,2.43
Bellpepper,7.0,85.9,fridge,unpackaged,71.4,1.62
Bellpepper,0.0,83.0,fridge,plastic_wrap,83.7,3.49
Bellpepper,4.1,92.2,fridge,perforated_bag,67.3,2.9
Bellpepper,5.2,84.5,fridge,perforated_bag,81.8,2.31
Bellpepper,2.2,89.6,fridge,plastic_wrap,73.3,2.5
Bellpepper,22.1,37.7,counter,perforated_bag,57.0,0.06
Bellpepper,3.9,83.8,fridge,sealed_container,78.4,2.92
Bellpepper,3.6,83.3,fridge,perforated_bag,84.5,3.14
Bellpepper,3.9,83.7,fridge,unpackaged,48.7,0.64
Bellpepper,1.6,86.2,fridge,sealed_container,71.1,5.12
Bellpepper,29.2,54.5,counter,perforated_bag,89.6,0.06
Bellpepper,19.7,50.5,pantry,plastic_wrap,51.1,0.05
Bellpepper,25.5,54.6,counter,plastic_wrap,65.3,0.04
Bellpepper,24.4,37.5,counter,unpackaged,55.1,0.03
Bellpepper,18.0,42.7,counter,unpackaged,81.2,0.15
Bellpepper,4.4,84.3,fridge,sealed_container,93.0,4.51
Bellpepper,5.6,88.0,fridge,perforated_bag,79.5,2.94
Bellpepper,20.8,62.3,pantry,plastic_wrap,75.1,0.1
Bellpepper,4.8,90.1,fridge,perforated_bag,91.3,4.87
Bellpepper,3.1,96.2,fridge,unpackaged,88.0,3.22
Bellpepper,0.0,83.5,fridge,plastic_wrap,90.0,4.49
Bellpepper,5.7,86.4,fridge,unpackaged,62.4,1.48
Bellpepper,3.6,99.2,fridge,plastic_wrap,85.1,2.43
Bellpepper,2.8,92.5,fridge,perforated_bag,82.2,4.07
Bellpepper,3.8,87.6,fridge,plastic_wrap,69.4,2.83
Bellpepper,16.3,44.5,pantry,plastic_wrap,76.2,0.16
Bellpepper,1.9,96.9,fridge,unpackaged,80.9,3.02
Bellpepper,2.5,85.3,fridge,plastic_wrap,73.3,3.25
Bellpepper,5.8,89.8,fridge,plastic_wrap,89.2,3.96
Bellpepper,6.4,89.0,fridge,perforated_bag,67.2,2.15
Bellpepper,3.6,91.6,fridge,sealed_container,77.5,3.2
Bellpepper,4.0,86.3,fridge,perforated_bag,70.2,2.98
Bellpepper,17.8,29.2,counter,plastic_wrap,90.0,0.22
Bellpepper,14.8,23.9,pantry,unpackaged,74.2,0.18
Bellpepper,4.5,92.2,fridge,plastic_wrap,91.9,3.63
Bellpepper,4.6,90.7,fridge,perforated_bag,77.3,3.16
Bellpepper,7.0,85.0,fridge,sealed_container,70.1,2.2
Bellpepper,18.8,54.8,pantry,plastic_wrap,63.4,0.06
Bellpepper,19.6,60.8,pantry,perforated_bag,89.2,0.15
Bellpepper,6.2,85.1,fridge,perforated_bag,81.2,2.61
Bellpepper,23.9,36.1,pantry,sealed_container,85.4,0.08
Bellpepper,20.8,25.6,counter,plastic_wrap,68.1,0.07
Bellpepper,21.2,56.9,pantry,sealed_container,77.7,0.09
Bellpepper,3.9,92.3,fridge,unpackaged,53.3,1.09
Bellpepper,19.0,53.0,pantry,plastic_wrap,89.8,0.11
Bellpepper,5.8,80.7,fridge,sealed_container,91.6,2.58
Bellpepper,4.9,91.3,fridge,sealed_container,71.0,2.69
Bellpepper,17.3,51.7,pantry,plastic_wrap,48.9,0.04
Bellpepper,15.9,43.0,pantry,unpackaged,67.2,0.11
Bellpepper,4.9,90.6,fridge,plastic_wrap,83.2,3.53
Bellpepper,3.6,90.2,fridge,unpackaged,86.3,3.61
Bellpepper,19.5,66.8,pantry,perforated_bag,66.2,0.08
Bellpepper,2.7,87.5,fridge,perforated_bag,77.7,4.7
Bellpepper,3.3,77.6,fridge,perforated_bag,82.2,1.99
Bellpepper,23.7,62.9,pantry,sealed_container,81.1,0.09
Bellpepper,2.8,90.5,fridge,sealed_container,81.8,5.52
